document,element,frequency_in_document
2010,E28,0.0001838251295387919
2010,E29,0.00011276065698456377
2010,E30,0.00019620189872449753
2011,E0,1.5132234028092048e-05
2011,E1,2.2918271120153824e-05
2011,E2,0.0001705872539022837
2011,E3,0.002277775944589716
2011,E4,0.00016236151867555175
2011,E5,0.0005026373153056383
2011,E6,0.00019156977386754263
2011,E7,8.93314362750462e-06
2011,E8,0.00017014088076363113
2011,E9,0.0002702328495223839
2011,E10,0.0003289902111735519
2011,E11,3.992305679734998e-05
2011,E12,1.2685632036501872e-05
2011,E13,7.333699056233444e-06
2011,E14,4.523380358283341e-06
2011,E15,1.6141437821685814e-05
2011,E16,0.00018231551994207638
2011,E17,5.877980102625775e-05
2011,E18,0.0003590156572786217
2011,E19,0.00012335464168012597
2011,E20,3.332801084138127e-05
2011,E21,4.441476639205727e-05
2011,E22,0.0003385312062275385
2011,E23,0.0012027495106614584
2011,E24,4.464114844201343e-05
2011,E25,4.0403373041359846e-05
2011,E26,1.222789718894309e-05
2011,E27,3.856107194221851e-05
2011,E28,0.00018004573454533904
2011,E29,0.00011038155840829707
2011,E30,0.00018912942081585087
2012,E0,1.4677452098763867e-05
2012,E1,2.2366663730918966e-05
2012,E2,0.00017506947819550246
2012,E3,0.0022797691532118964
2012,E4,0.00016507485028555052
2012,E5,0.0004993491241352446
2012,E6,0.00019006324440981015
2012,E7,1.5758870277282395e-05
2012,E8,0.00017353856839671467
2012,E9,0.0002574815144020583
2012,E10,0.0003269054460355454
2012,E11,3.8674101833250534e-05
2012,E12,1.27611835771352e-05
2012,E13,7.215722800813092e-06
2012,E14,1.2572573918177389e-06
2012,E15,1.573010169090862e-05
2012,E16,0.0001682187656052171
2012,E17,5.861690691125333e-05
2012,E18,0.0003544922750149114
2012,E19,0.00011313534277350152
2012,E20,3.188078608114504e-05
2012,E21,4.211314074874172e-05
2012,E22,0.0003283799413381271
2012,E23,0.0012085545607745907
2012,E24,4.183612031214743e-05
2012,E25,4.113528948116877e-05
2012,E26,1.1871602752631055e-05
2012,E27,3.586123575873387e-05
2012,E28,0.000176183032990019
2012,E29,0.00010763942009956937
2012,E30,0.00018498874644261185
2013,E0,1.3715675146496664e-05
2013,E1,2.2029844543577242e-05
2013,E2,0.00017955568694861754
2013,E3,0.0022869240034835156
2013,E4,0.00016838959796051836
2013,E5,0.0005007645724046061
2013,E6,0.00018849310700909226
2013,E7,1.627663347988265e-05
2013,E8,0.00017715823830195644
2013,E9,0.0002479801222635736
2013,E10,0.00032576607655503896
2013,E11,3.7004918727519923e-05
2013,E12,1.3114336722714488e-05
2013,E13,6.865326566533442e-06
